method,episode,step,reward,ttc_min,thw_min,drac_max,risk_score,raw_action,final_action,chosen_source
full_merge,0,52,0.7673446665814938,6.479253393800938,1.5937394182018856,0.37963599830611033,0.8990844917255696,1,1,rl
full_merge,0,53,0.7755730930803301,6.839396003782139,1.5458899191797308,0.3304783900387825,0.8770000539115468,1,1,rl
full_merge,0,54,0.7830513771523776,7.250433656822664,1.5019587604780282,0.285713027765995,0.8569884016130882,1,1,rl
full_merge,0,55,0.7897775464529813,7.718711877695447,1.4617294769914249,0.24534507575962972,0.8390592409466402,1,1,rl
full_merge,0,56,0.7957651665100807,8.251411953346203,1.4249827669866202,0.20929221440624887,0.8231770148015647,1,1,rl
full_merge,0,57,0.8010388208618434,8.856661181201025,1.391498642366133,0.177395551908082,0.8092837607885914,1,1,rl
full_merge,0,58,0.8056419528764804,9.543657263097684,1.3610585167978306,0.14943321117513841,0.7972377745129735,1,1,rl
full_merge,0,59,0.809150012030604,10.322808673016791,1.3334471669284675,0.12513536281710827,0.7900492790575032,1,1,rl
full_merge,0,60,0.8114087828587684,11.205893074526585,1.3084545126603826,0.1041995110761481,0.7889480413637134,1,1,rl
full_merge,0,61,0.8069615300810856,10.4044276536635,1.284630707176944,0.11867026430329056,0.808949224396837,1,1,rl
full_merge,0,62,0.8023317248228631,9.785924814716303,1.2595676767282151,0.13152786110923426,0.8312428615810257,1,1,rl
full_merge,0,63,0.7973541482931272,9.29226925584586,1.2335398997332185,0.1428596660335278,0.8568721684964018,1,1,rl
full_merge,0,64,0.7925748871049128,8.887317255198106,1.2067741394861127,0.15278637521297928,0.8821161036315313,1,1,rl
full_merge,0,65,0.7879561518360585,8.54738313756494,1.1794587077734262,0.16144195114260923,0.9071372881374727,1,1,rl
full_merge,0,66,0.7920078761757897,8.256276445090059,1.1517505604288314,0.16896236516526872,0.9320922401708815,1,0,rule
full_merge,0,67,0.7876004203882462,8.002537830058493,1.1237808277810903,0.175479402460913,0.9571305872240753,1,0,rule
full_merge,0,68,0.7732469077399263,7.777815455457184,1.0956591916410217,0.1811174177305883,0.9823953280330907,1,0,rule
full_merge,0,69,0.7789152303757977,7.575868315793584,1.0674773963198407,0.18599182395787797,1.008023572975755,1,0,rule
full_merge,0,70,0.7745749288008467,7.391931227012443,1.0393120985712088,0.19020859938626591,1.0341477331898372,1,0,rule
full_merge,0,71,0.7701970031434852,7.2222971740518025,1.0112272051680018,0.1938643870839091,1.0608967124404844,1,0,rule
full_merge,0,72,0.7657536674319608,7.064034950011327,0.9832758078506915,0.19704693116640123,1.0883972544623188,1,0,rule
full_merge,0,73,0.7612180806987198,6.914793604579526,0.9555017978626854,0.19983569500067713,1.116775323461075,1,0,rule
full_merge,0,74,0.7565640635274937,6.772664092714378,0.9279412225383542,0.20230256799606686,1.1461575226056562,1,0,rule
full_merge,0,75,0.7517658049333307,6.636079505496306,0.9006234320276651,0.20451260513375466,1.1766725551416177,1,0,rule
full_merge,0,76,0.7467975607149758,6.503741869859067,0.8735720536260738,0.20652476663203242,1.2084527422651312,1,0,rule
full_merge,0,77,0.7330863333736874,6.374567585329549,0.8468058232446202,0.2083926396783661,1.2416356188627746,1,4,risk_min
full_merge,0,78,0.7276925453554451,6.247646151896438,0.8203392975559878,0.2101651333409356,1.2764125432093436,1,4,risk_min
full_merge,0,79,0.7220554752631629,6.122208518944324,0.7941834657653293,0.21188714365442374,1.3128450036155668,1,4,risk_min
full_merge,0,80,0.716139693270394,5.9976024935630825,0.7683462764105486,0.21360018973009676,1.351141519516911,1,4,risk_min
full_merge,0,81,0.7099147759163296,5.8732733933237675,0.7428330918303812,0.21534302437223218,1.3914790787825835,1,4,risk_min
full_merge,0,82,0.7033481883781889,5.7487486403315735,0.7176470807582831,0.2171522246111604,1.434050195544236,1,4,risk_min
full_merge,0,83,0.6964047969201848,5.623625349442444,0.6927895577649488,0.21906276913681705,1.4790657755804917,1,4,risk_min
