run_name,method,steps,seed,stage,method_label,episode,reward,collision,success,avg_speed,episode_length,lane_change_count,ttc_min,thw_min,drac_max,risk_exposure,risk_score_max,near_miss_count,target_gap_size,target_rear_distance,target_rear_relative_speed,p_yield,p_block,collision_flag
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),75,23.086265111827437,0,1,21.35860979462875,30,0,6.651405471764823,0.9143675785342451,0.39111486877230844,24.532671723400032,1.074161389685082,0,160.0,1000000.0,-21.35860979462875,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),76,23.199994116461703,0,1,21.6666667984806,30,1,4.11782782119938,1.2263945729065289,1.0282031531078066,20.40287802453491,1.4478014954773033,0,154.70101483773027,1000000.0,-21.6666667984806,0.8384469989249924,0.16155300107500795,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),77,23.852595807628674,0,1,22.85860979462875,30,2,0.31200292480367253,0.12183942563593725,18.77327334177638,63.19325409379336,15.94446751064893,4,142.1967001962079,933334.247318215,-21.620690327466967,0.8105078519968577,0.18949214800314265,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),78,22.953554502369677,0,1,21.191943127962084,30,0,5.07291762323664,1.370061397059856,0.7808111160711755,23.75973109163057,1.2542139534842014,0,160.0,1000000.0,-21.191943127962084,0.8481288363433409,0.1518711636566593,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),79,22.586880956068665,0,1,21.525276461295416,30,2,1.9431708683602225,0.5037641056510442,2.9432467995826364,38.17202636116121,3.5482197981791392,1,135.7186973756892,766672.3817251531,-16.883946994659425,0.7941269341124053,0.205873065887595,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),80,22.020221169036347,0,1,20.025276461295423,30,0,15.85220077579346,0.3373346801843183,0.014106180455048899,43.36313674622363,2.5667720136403,0,160.0,1000000.0,-20.025276461295423,0.8481288363433409,0.1518711636566593,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),81,13.319261567591402,1,0,26.6098912408899,16,2,0.4648495674055938,0.15616155503436613,10.839737213000017,51.4646925222494,13.44241720199058,2,124.92458938010637,750004.7522854556,-21.400687953045903,0.7787672202619571,0.2212327797380429,1
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),82,24.21797404410436,0,1,23.525276461295412,30,3,3.3824267146998346,1.2557935002937284,1.6711882735382604,26.37098176909619,2.0494546322100216,0,147.5073207008612,866670.715635595,-20.970027359768167,0.8201911864975225,0.17980881350247777,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),83,22.953554502369677,0,1,21.191943127962084,30,0,6.777770018797264,1.5864126573444515,0.7448894761645022,19.14087189084355,0.9684037339487621,0,160.0,1000000.0,-21.191943127962084,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),84,23.351984685955138,0,1,22.025276461295416,30,4,2.623269983270327,0.6111875617674456,1.9957769402156758,27.33966812496607,2.8413398947044035,0,152.50434565865876,1000000.0,-22.025276461295416,0.8340964358413785,0.16590356415862176,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),85,22.953554502369677,0,1,21.191943127962084,30,0,4.700687976439345,1.0925771455308222,0.6180722936324895,26.8866593513369,1.4104775176248956,0,160.0,1000000.0,-21.191943127962084,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),86,22.953554502369677,0,1,21.191943127962084,30,0,4.8776292387685745,0.35820489604492417,0.9459987612508312,31.827279028188926,2.611957660366199,0,160.0,1000000.0,-21.191943127962084,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),87,24.686265111827886,0,1,23.35860979462875,30,0,3.3168105539510826,0.3622581080693634,1.6276687370058542,37.54383813813109,2.4775984200734658,0,160.0,1000000.0,-23.35860979462875,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),88,25.749918242730587,0,1,24.6881762082577,30,0,6.837703263965891,1.704451252155261,0.5468337294199379,14.706356546042844,1.0383930297022925,0,160.0,1000000.0,-24.6881762082577,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),89,22.953554502369677,0,1,21.191943127962084,30,0,6.312676317707417,1.3477491067183565,0.4227581830850378,21.478701700792538,1.0965841977675796,0,160.0,1000000.0,-21.191943127962084,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),90,23.335373465598913,0,1,21.669995236843103,30,0,7.592026388712918,1.1129662128060023,0.25489463014492814,19.820552966030974,1.0862723800394003,0,160.3742394259138,1000000.0,-21.669995236843103,0.8486805770607189,0.1513194229392814,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),91,22.82022116903634,0,1,21.025276461295423,30,0,8.028016786494081,1.7010188862966311,0.3299154125004146,18.291112510541023,0.8837549543611931,0,160.36782667802285,1000000.0,-21.025276461295423,0.8486715653852225,0.1513284346147778,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),92,22.451687638280504,0,1,20.691943127962087,30,2,1.2892764565033337,0.6034978125299096,4.538304263526788,38.23493882778298,4.908689281271195,1,159.31175354316116,1000000.0,-20.691943127962087,0.846292290386567,0.1537077096134334,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),93,13.984633828884645,1,0,25.52650002547598,17,4,0.8853012982930449,0.25659962767315936,5.88515687328083,40.99559982416108,7.428542980307543,4,125.59022900378953,764714.9933977779,-20.782521384570735,0.7638412490894868,0.23615875091051322,1
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),94,22.78559893622719,0,1,21.025276461295423,30,1,5.5404534531327325,1.0067020856685531,0.4099400598479297,26.003032951157376,1.3120642862010476,0,159.1068600564803,1000000.0,-21.025276461295423,0.8464655198333285,0.15353448016667184,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),95,26.01959844534794,0,1,25.025276460954746,30,0,5.821619340435838,1.762070405496653,0.7798776724625051,16.86531105407581,1.1921470680293298,0,160.0,1000000.0,-25.025276460954746,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),96,25.22022116903632,0,1,24.0252764612954,30,0,4.48607060106369,1.3359152857859564,1.0194710360340404,20.817774761536313,1.5216698660255312,0,160.0,1000000.0,-24.0252764612954,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),97,24.019113460503632,0,1,23.191943127962084,30,2,0.8595305606694519,0.3086009599983353,6.265332421751805,48.37219132939376,7.681233405904731,2,138.23300835219456,866669.0778075879,-20.66095355642849,0.8030621542062841,0.19693784579371623,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),98,22.153554385072642,0,1,20.525276461295416,30,1,2.3279761226678493,0.4233817651280638,1.327291963696591,50.076909068722294,2.9513455916099898,0,143.72139461046078,1000000.0,-20.525276461295416,0.8161035838207327,0.1838964161792676,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),99,25.086887835703,0,1,23.858609794628748,30,0,3.6259250089105683,1.127933426269245,1.3932597280514967,24.95054135919523,1.8652847120876006,0,160.0,1000000.0,-23.858609794628748,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),100,13.518161365472618,1,0,26.92237723550769,16,3,1.7315119987080767,0.24997873208837018,3.219532272036327,38.27099335276538,4.16520487602264,2,127.05273203873885,687510.2618303515,-20.915611092445367,0.7762049153471161,0.22379508465288395,1
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),101,9.346445497662046,1,0,28.320882378198675,11,1,0.2792523768940797,0.11262028097802382,21.6626330118682,57.9276104085756,16.85821108134443,6,84.2423225567492,545458.7878419549,-21.032580358909698,0.6869959629552251,0.3130040370447747,1
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),102,7.983257656908164,1,0,23.904057763553894,10,1,1.312919379582175,0.2666401456672943,4.093718285667327,22.340229245851713,4.6359081669553195,3,152.42722731340191,1000000.0,-23.904057763553894,0.8325539014803148,0.16744609851968506,1
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),103,23.886265112287123,0,1,22.358609794628748,30,0,4.4402357387274005,1.5618936819163887,1.2370285508098886,22.22476208764501,1.5577066827150452,0,161.10899776599115,1000000.0,-22.358609794628748,0.8496165121873784,0.15038348781262187,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),104,22.884311499850114,0,1,21.35860979462875,30,4,2.075346126550762,0.4700305221699296,1.3641275996994795,27.02269800414499,3.093276605755055,0,154.51455329155584,1000000.0,-21.35860979462875,0.8380944965214031,0.1619055034785973,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),105,25.45226560314138,0,1,24.358609794327723,30,1,4.940246686628747,0.7789448589280732,0.46841933453083656,19.08418684806472,1.5122649466181985,0,162.6562210002772,1000000.0,-24.358609794327723,0.8510448734825549,0.1489551265174455,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),106,24.652345543115842,0,1,23.52527533076056,30,3,2.8408085935649887,0.6819801700903827,1.393415466906497,29.54489362938377,2.251513010683536,0,155.75302534331132,966669.9664744027,-22.838337725230193,0.8388578905007971,0.16114210949920332,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),107,23.519262860975672,0,1,22.191943127962084,30,2,1.613993015866055,0.5624642570806232,3.2386283884599005,36.38183638116627,4.1159623291409355,1,153.38103968982733,1000000.0,-22.191943127962084,0.8356134789852591,0.16438652101474135,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),108,25.14965613174832,0,1,25.525275460293763,30,6,0.45204891331743396,0.07509478237569843,10.043641567782554,86.34273019652005,13.159439035677293,7,101.47042395694534,333360.6198991074,-12.13459143988232,0.7252292953050852,0.2747707046949152,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),109,25.883297767949912,0,1,24.854900614781858,30,0,5.484931634363955,1.364701092802788,0.6671388545769326,20.470010405363276,1.2658019407275134,0,160.0,1000000.0,-24.854900614781858,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),110,27.17560625482854,0,1,27.64139020567159,30,7,1.0806500690130751,0.25955428153452287,3.3338747415080454,45.45307967268293,6.160825798302622,1,126.61603667948162,633355.8937232869,-20.371639656748716,0.7788670014456933,0.2211329985543066,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),111,22.552931778494106,0,1,20.691943127962087,30,0,6.54169526363705,1.3613604069304608,0.39765139491033213,20.083367487942393,1.0551784955680277,0,162.62369528502856,1000000.0,-20.691943127962087,0.8513573082005015,0.14864269179949885,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),112,22.91893226956052,0,1,21.191943127962084,30,1,5.498588949620495,1.2967390782206085,0.6660810927456854,24.02052770615558,1.1690075359544554,0,160.33907327341097,1000000.0,-21.191943127962084,0.8486309721691827,0.15136902783081754,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),113,23.585598936226706,0,1,22.025276461294823,30,1,6.425073279743023,1.6388328763854902,0.7000428884745752,18.569645484308193,0.9749534534551101,0,161.38410383246077,1000000.0,-22.025276461294823,0.8496131147902517,0.15038688520974855,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),114,25.319262474125015,0,1,25.191943127962,30,2,0.33920779269499146,0.1408072413912069,18.35626125002826,87.69217536299543,14.80219313916229,8,119.85880700161705,700008.3674777758,-19.86167619940465,0.7593154340257475,0.2406845659742529,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),115,23.317050911020548,0,1,22.191943127962084,30,5,0.06480001235902014,0.023034028382772846,82.04534395873048,58.21658807591839,24.17717691515706,2,143.79343611503919,933334.2558159118,-20.88208870367873,0.8145484695042335,0.18545153049576682,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),116,25.185599405907254,0,1,24.02527646129541,30,1,3.978846578563629,0.9331690897079113,0.7368107796367623,21.266316916890354,1.6120734170792825,0,161.31858701305606,1000000.0,-24.02527646129541,0.8498502676694066,0.15014973233059362,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),117,23.81733832982392,0,1,23.191505796454024,30,6,0.1299601091698654,0.04965401597830207,44.09646095226441,64.3031443344538,21.86705789593788,4,133.9875618101665,733342.8672774438,-17.848949315298093,0.7941629079165661,0.20583709208343415,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),118,21.42022116903633,0,1,20.525276461295412,30,0,5.120991136806211,0.8479276447170144,0.5948366000042894,27.15608495884225,1.5204872157927756,0,107.89385655994268,1000000.0,-20.525276461295412,0.7489889676885206,0.2510110323114794,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),119,21.853553703345394,0,1,20.025276461295423,30,1,8.736809602336729,1.481137964697341,0.2070082842045503,19.876263340272565,0.8812105587827175,0,152.85024083926967,1000000.0,-20.025276461295423,0.8348029786800263,0.1651970213199741,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),120,25.31926266163979,0,1,25.19194312796207,30,2,0.19118346054867047,0.10220567306946901,41.94355600027817,83.72877988761971,19.235788007378662,6,126.6339617165313,733340.8644968992,-20.406041143162497,0.7762441391562589,0.22375586084374147,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),121,24.25259580718138,0,1,23.525276461295412,30,2,0.91399872025292,0.22516085103753403,4.041360915939625,38.93809905322293,7.237584772267446,3,142.20352248477593,833336.023477765,-19.820872629589722,0.8133856758434603,0.18661432415653997,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),122,22.949789791613828,0,1,21.691943127962087,30,6,2.8810323441772225,0.6662529553762558,1.002900698050833,25.600682337088045,2.299049392266204,0,145.7352841473393,1000000.0,-21.691943127962087,0.8213826147620681,0.1786173852379323,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),123,23.499392170167756,0,1,22.167104999176388,30,2,2.8346823341705707,0.6950026427958478,1.4342077043153625,27.323078819982324,2.3987584620677733,0,154.60495826259023,1000000.0,-22.167104999176388,0.8382383652036026,0.16176163479639769,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),124,25.34864480109121,0,1,24.855281338952206,30,3,1.7461753471349615,0.5627437898656122,2.768383266433108,28.740810249703106,3.8131406984073144,1,144.82069340073744,833339.6132954283,-21.718063673280984,0.8137125599296267,0.1862874400703737,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),125,21.834229297034927,0,1,21.66999525416236,30,5,2.7202108898149833,0.46028362202334233,1.6916830743425104,43.36117194566486,2.5261337226272182,0,109.92543963801272,366689.05611549265,-8.719212522855864,0.7444414140003783,0.2555585859996216,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),126,23.852265603382204,0,1,22.35860979462875,30,1,4.956671650239851,1.6892697333721076,1.0435624679681186,20.73748938230553,1.3906077436692617,0,162.92664574846185,1000000.0,-22.35860979462875,0.851232275690752,0.1487677243092482,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),127,24.952931659151663,0,1,23.691942978784038,30,0,2.829264611075783,0.7277705486726864,1.9085698718035935,25.6922404000477,2.3787397977615785,0,160.0,1000000.0,-23.691942978784038,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),128,25.086887835462186,0,1,23.85860979432773,30,0,5.501701040494856,1.0702303766971861,0.7233901695502608,23.095043211427026,1.2928803765565504,0,160.0,1000000.0,-23.85860979432773,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),129,23.78464559807239,0,1,22.858544472798375,30,4,1.003079963581217,0.27622821307742307,4.116422906611934,36.32809782102058,6.511745709606269,1,143.82825089317217,1000000.0,-22.858544472798375,0.8183230275178505,0.18167697248214984,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),130,21.62022116903578,0,1,20.358609794628755,30,4,6.105544112944802,0.6671928400704356,0.3723910646574763,28.73327297871092,1.561162319658714,0,137.61467244846983,1000000.0,-20.358609794628755,0.8057788048772563,0.1942211951227438,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),131,25.38398813765665,0,1,25.691935509252758,30,6,0.3074877119062654,0.10608039004009633,16.829485394277565,67.32979036198861,16.975069409505885,3,114.89594550579162,500021.57567134086,-15.224941899648279,0.7563181514286476,0.24368184857135275,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),132,26.686887835702375,0,1,25.858609794627974,30,0,4.628630690928985,1.4371988950046166,1.0266369589359132,21.121838569112207,1.4722954395203414,0,160.0,1000000.0,-25.858609794627974,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),133,25.35155036478414,0,1,24.52527645870845,30,3,2.207802860061374,0.981509085247718,3.2929667266451688,26.086560355532377,3.2690140549050293,0,153.07803342273317,933333.844403443,-23.093152218233833,0.8353478269497702,0.16465217305023014,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),134,23.418183694472493,0,1,22.025276461295416,30,3,1.8205364995070827,0.7001608414370106,4.5817014892629,35.643049349639995,4.582247611055823,1,156.58849787155182,1000000.0,-22.025276461295416,0.8416202438400041,0.1583797561599963,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),135,23.752931778494098,0,1,22.19194312796209,30,0,5.7782446835542975,0.9849456939506351,0.5351437901532682,23.47820683753099,1.1485120425806241,0,160.0,1000000.0,-22.19194312796209,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),136,24.479777762842023,0,1,23.80805800485872,30,6,3.2141901138339315,0.9248174891280689,1.335647917888872,25.580879806298643,2.1411776392751594,0,137.85847590733653,800011.0128030449,-19.702149904843075,0.8033516748091946,0.19664832519080547,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),137,24.352133759309453,0,1,23.358609794628755,30,3,0.7122295673422265,0.3469002195260312,10.253933763348165,49.5211163028652,9.87126858658362,3,151.36865001762519,933333.9817947203,-22.180878867597666,0.8282487350632803,0.1717512649367201,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),138,25.066043942823256,0,1,23.833333333372973,30,0,10.568215328790393,1.9029803214795202,0.4978872580089298,14.579354698574274,0.7466174303128186,0,160.0,1000000.0,-23.833333333372973,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),139,22.986225002614425,0,1,21.358608925184853,30,2,4.851200799476866,0.8226527544015017,0.43694630062927203,24.60901353064992,1.535451664159776,0,158.90458056533015,1000000.0,-21.358608925184853,0.8461285699812209,0.15387143001877931,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),140,25.018301052229933,0,1,24.525276441650576,30,5,0.1026444992674881,0.034911202289117337,48.60986878423474,72.52794806706284,23.91910507663636,4,130.05251625936478,900001.481927043,-22.48438435598895,0.787242913350042,0.2127570866499583,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),141,24.21880023846175,0,1,23.191943127962087,30,3,1.2421137667891657,0.4848699612502177,4.714014580950978,27.74153609819181,5.404727699178903,1,152.86686726112234,900001.4480662234,-21.31303923780477,0.8332964483419881,0.16670355165801223,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),142,23.55246989974602,0,1,22.02527646129541,30,1,4.739554362335368,1.0912002923446757,0.8907042173013707,24.04985141922172,1.434494099770909,0,159.1009363585396,1000000.0,-22.02527646129541,0.8466556606640812,0.15334433933591915,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),143,22.953554502369677,0,1,21.191943127962084,30,0,4.407281841595237,0.8237851562332933,1.1272479357662186,27.164275246528327,1.5420229290661749,0,160.0,1000000.0,-21.191943127962084,0.8481288363433409,0.15187116365665934,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),144,22.01955412762264,0,1,20.191943127962084,30,1,3.122938602349578,1.0862812536148716,1.4619177957543124,21.93830174865862,1.9005596717723374,0,153.66983267518845,1000000.0,-20.191943127962084,0.8362440502378249,0.16375594976217556,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),145,23.71864019471782,0,1,22.691943127962084,30,2,2.1184738281316027,0.5595996781837063,3.1666962726728025,35.07789777389076,3.363685096175144,0,143.1763100128756,933334.155100331,-21.259372432496797,0.813653779016606,0.1863462209833944,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),146,22.020221169036347,0,1,20.025276461295423,30,0,1000000.0,1.0802178528969995,0.0,19.243665847524195,0.9159477856626652,0,160.5468149150617,1000000.0,-20.025276461295423,0.8489174462129346,0.15108255378706564,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),147,25.819125830843213,0,1,25.691942996142938,30,2,0.9359492315933394,0.2697665454406879,5.730916609192185,49.227576511172494,7.062571239231827,4,127.87986577499696,700011.1625901046,-19.687582428619482,0.7810273687290461,0.21897263127095418,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),148,24.919748853673507,0,1,25.19194312796207,30,2,0.0032942139598496835,0.001312229279767489,1813.821351712348,113.75753667976689,24.174271855985644,8,92.95390344298613,433357.42339400336,-13.943333682182958,0.6917566989148558,0.3082433010851446,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),149,23.452265602893853,0,1,21.85860979462875,30,1,6.053383708728443,1.2887357004990168,0.43962002362871455,22.6762049594645,1.1406678939417314,0,160.47559661697025,1000000.0,-21.85860979462875,0.8488210077053383,0.15117899229466197,0
official_sb3_dqn_highway_fast_steps20000_seed0,official_sb3_dqn_highway_fast,20000,0,smoke,official_sb3_dqn_highway_fast (20k),150,22.952931778494104,0,1,21.191943127962084,30,0,4.408558459163006,0.35093399628143507,0.7439648603155162,42.873525496815695,2.4773325738523515,0,160.67235128348227,1000000.0,-21.191943127962084,0.8491240256604551,0.15087597433954517,0
